SampleType	NumSample	numItem	accelX	accelY	accelZ	gyroX	gyroY	gyroZ
1	2	49	-0.48	-0.23	-0.93	-35.72	0.78	62.86
1	3	0	0.00	-0.00	-1.00	-0.15	-1.91	0.04
1	3	1	-0.00	-0.00	-1.00	0.03	-0.35	-0.02
1	3	2	-0.01	0.00	-1.00	-0.03	-1.04	-0.02
1	3	3	-0.02	0.00	-1.00	-0.15	-6.16	-0.08
1	3	4	-0.04	0.00	-1.02	2.22	-11.41	-0.02
1	3	5	-0.09	0.00	-1.30	48.35	-23.97	-4.27
1	3	6	-0.13	-0.01	-1.75	24.35	-17.66	-54.21
1	3	7	0.01	-0.08	-1.71	-49.78	9.28	-141.21
1	3	8	-0.05	-0.14	-1.60	30.41	4.59	-138.39
1	3	9	-0.07	-0.07	-1.52	94.22	-14.10	-136.14
1	3	10	-0.18	-0.03	-1.64	70.10	-7.10	-157.96
1	3	11	-0.08	-0.12	-1.35	47.47	-13.35	-186.52
1	3	12	-0.14	-0.07	-1.11	49.03	-4.72	-171.58
1	3	13	-0.27	-0.13	-1.02	37.41	-3.29	-159.08
1	3	14	-0.35	-0.06	-1.01	30.60	1.09	-150.64
1	3	15	-0.35	-0.07	-0.91	39.72	0.78	-155.58
1	3	16	-0.38	-0.05	-0.70	37.97	-2.47	-149.33
1	3	17	-0.42	-0.03	-0.60	51.66	-14.04	-126.21
1	3	18	-0.49	-0.03	-0.70	73.22	-16.66	-115.27
1	3	19	-0.50	-0.06	-0.60	50.60	-14.29	-123.46
1	3	20	-0.53	-0.11	-0.60	39.41	-12.41	-118.83
1	3	21	-0.54	-0.20	-0.59	29.78	-13.41	-118.33
1	3	22	-0.55	-0.21	-0.47	40.10	-13.91	-105.02
1	3	23	-0.60	-0.19	-0.47	51.78	-16.41	-91.33
1	3	24	-0.62	-0.23	-0.46	50.72	-15.72	-91.52
1	3	25	-0.65	-0.23	-0.38	40.35	-11.16	-86.58
1	3	26	-0.67	-0.27	-0.34	17.41	-8.85	-86.39
1	3	27	-0.67	-0.30	-0.24	15.41	-8.91	-75.83
1	3	28	-0.68	-0.31	-0.18	15.22	-10.10	-53.64
1	3	29	-0.72	-0.32	-0.25	30.22	-15.16	-34.89
1	3	30	-0.74	-0.31	-0.25	28.78	-12.29	-27.33
1	3	31	-0.77	-0.31	-0.28	9.03	-4.91	-31.64
1	3	32	-0.75	-0.34	-0.15	3.47	-1.22	-29.33
1	3	33	-0.76	-0.35	-0.09	10.85	-4.60	-9.33
1	3	34	-0.76	-0.35	-0.10	9.97	-6.41	8.36
1	3	35	-0.76	-0.42	-0.20	-5.47	-3.91	12.23
1	3	36	-0.73	-0.44	-0.15	-1.59	1.28	18.17
1	3	37	-0.76	-0.38	-0.18	-6.90	7.03	26.79
1	3	38	-0.74	-0.38	-0.18	-13.59	10.90	34.54
1	3	39	-0.73	-0.35	-0.22	-21.90	9.96	45.48
1	3	40	-0.74	-0.35	-0.31	-29.15	10.15	52.98
1	3	41	-0.72	-0.34	-0.35	-27.84	7.34	54.79
1	3	42	-0.71	-0.30	-0.35	-26.78	5.28	61.48
1	3	43	-0.67	-0.29	-0.31	-27.78	5.09	71.86
1	3	44	-0.63	-0.27	-0.27	-33.09	6.15	83.04
1	3	45	-0.57	-0.24	-0.28	-41.78	8.46	102.86
1	3	46	-0.60	-0.22	-0.61	-39.90	7.40	118.92
1	3	47	-0.58	-0.22	-0.72	-43.28	7.09	109.73
1	3	48	-0.58	-0.15	-0.67	-45.47	7.59	104.98
1	3	49	-0.54	-0.19	-0.71	-39.15	4.15	111.23
1	4	0	-0.01	0.01	-1.01	1.16	0.90	0.98
1	4	1	-0.03	-0.01	-1.06	19.53	-4.85	1.79
1	4	2	-0.04	-0.01	-1.13	41.16	-8.54	-4.21
1	4	3	-0.09	-0.06	-1.42	18.16	-10.16	-30.58
1	4	4	-0.06	-0.04	-1.47	-20.40	-5.16	-74.77
1	4	5	-0.05	-0.12	-1.60	16.28	4.03	-92.21
1	4	6	-0.09	-0.12	-1.63	26.35	17.03	-136.64
1	4	7	-0.09	-0.07	-1.60	53.72	8.28	-148.46
1	4	8	-0.17	-0.07	-1.72	64.47	-4.22	-183.02
1	4	9	-0.08	-0.18	-1.34	51.10	1.90	-213.64
1	4	10	-0.19	-0.05	-0.97	40.41	0.09	-182.46
1	4	11	-0.26	-0.07	-0.98	45.16	-1.60	-155.27
1	4	12	-0.34	-0.12	-0.99	35.91	6.96	-166.77
1	4	13	-0.36	-0.08	-0.69	39.91	0.71	-158.08
1	4	14	-0.41	-0.05	-0.69	62.85	-6.72	-128.33
1	4	15	-0.48	-0.07	-0.80	63.72	-7.79	-119.83
1	4	16	-0.53	-0.04	-0.78	55.03	-11.16	-133.96
1	4	17	-0.48	-0.11	-0.60	43.35	-5.79	-133.64
1	4	18	-0.54	-0.12	-0.57	35.22	-2.54	-121.64
1	4	19	-0.57	-0.13	-0.54	35.60	-3.79	-110.77
1	4	20	-0.63	-0.16	-0.60	36.60	-6.54	-104.02
1	4	21	-0.62	-0.20	-0.45	35.60	-6.35	-106.83
1	4	22	-0.66	-0.19	-0.40	36.03	-7.97	-94.71
1	4	23	-0.70	-0.22	-0.47	32.78	-9.41	-97.14
1	4	24	-0.66	-0.26	-0.24	19.91	-5.41	-101.46
1	4	25	-0.69	-0.26	-0.15	20.41	-8.35	-80.96
1	4	26	-0.70	-0.26	-0.07	19.03	-12.22	-64.21
1	4	27	-0.71	-0.27	-0.01	16.16	-12.10	-41.96
1	4	28	-0.71	-0.27	0.06	20.41	-11.66	-17.89
1	4	29	-0.75	-0.27	0.00	5.16	-8.91	-2.83
1	4	30	-0.72	-0.30	0.06	-14.28	-6.47	3.73
1	4	31	-0.71	-0.33	0.06	-19.72	-5.91	20.17
1	4	32	-0.70	-0.34	-0.06	-23.65	-5.10	29.98
1	4	33	-0.66	-0.34	-0.05	-26.09	-3.16	40.54
1	4	34	-0.68	-0.34	-0.17	-24.34	0.03	66.23
1	4	35	-0.68	-0.33	-0.21	-31.53	1.09	80.36
1	4	36	-0.64	-0.30	-0.22	-44.65	3.78	99.23
1	4	37	-0.66	-0.25	-0.48	-58.59	5.71	110.92
1	4	38	-0.61	-0.22	-0.53	-54.59	10.71	109.29
1	4	39	-0.63	-0.09	-0.49	-47.90	10.28	114.67
1	4	40	-0.56	-0.15	-0.44	-51.28	1.40	120.61
1	4	41	-0.49	-0.18	-0.57	-37.90	-3.60	147.29
1	4	42	-0.53	-0.18	-0.84	-47.97	-1.41	139.98
1	4	43	-0.49	-0.18	-0.84	-53.15	7.21	121.48
1	4	44	-0.48	-0.12	-0.79	-31.84	2.90	125.23
1	4	45	-0.43	-0.06	-0.86	-22.47	-2.04	139.79
1	4	46	-0.47	-0.09	-1.19	-32.03	-2.22	127.61
1	4	47	-0.42	-0.17	-1.19	-41.59	1.34	91.86
1	4	48	-0.38	-0.13	-1.00	-32.34	7.15	85.79
1	4	49	-0.37	-0.11	-1.00	-24.90	9.40	88.11
1	5	0	-0.04	0.00	-1.16	44.28	-12.04	-3.33
1	5	1	-0.06	-0.00	-1.31	36.60	-6.66	-23.39
1	5	2	-0.03	-0.04	-1.39	-18.34	1.59	-61.71
1	5	3	0.02	-0.13	-1.39	9.28	1.09	-72.58
1	5	4	-0.03	-0.11	-1.50	33.53	8.59	-80.14
1	5	5	-0.08	-0.07	-1.43	32.35	11.96	-99.02
1	5	6	-0.08	-0.15	-1.48	44.72	6.46	-110.46
1	5	7	-0.09	-0.09	-1.41	36.66	11.96	-131.52
1	5	8	-0.09	-0.13	-1.30	36.60	3.21	-141.89
1	5	9	-0.13	-0.11	-1.19	40.28	0.46	-138.46
1	5	10	-0.19	-0.06	-1.07	43.28	5.34	-139.71
1	5	11	-0.27	-0.04	-1.12	28.91	23.59	-142.64
1	5	12	-0.30	-0.06	-1.00	19.35	17.34	-161.39
1	5	13	-0.31	-0.09	-0.80	32.85	11.28	-155.96
1	5	14	-0.37	-0.04	-0.69	47.16	8.21	-143.46
1	5	15	-0.45	-0.03	-0.73	41.97	1.28	-141.21
1	5	16	-0.47	-0.08	-0.72	32.97	-3.22	-155.02
1	5	17	-0.49	-0.06	-0.56	32.91	0.34	-149.39
1	5	18	-0.53	-0.04	-0.45	30.22	-1.41	-133.39
1	5	19	-0.56	-0.11	-0.40	36.97	-8.35	-113.83
1	5	20	-0.60	-0.13	-0.37	40.10	-12.22	-101.89
1	5	21	-0.62	-0.18	-0.34	32.10	-12.04	-96.21
1	5	22	-0.61	-0.27	-0.18	22.35	-9.85	-87.02
1	5	23	-0.65	-0.20	-0.05	25.66	-8.97	-53.52
1	5	24	-0.71	-0.22	-0.13	19.22	-9.22	-26.83
1	5	25	-0.76	-0.25	-0.22	5.10	-5.10	-13.89
1	5	26	-0.78	-0.26	-0.17	-4.59	-4.04	-4.83
1	5	27	-0.79	-0.27	-0.17	-5.03	-4.22	8.67
1	5	28	-0.80	-0.30	-0.22	-7.03	-2.60	16.42
1	5	29	-0.78	-0.32	-0.19	-2.34	-2.41	25.61
1	5	30	-0.78	-0.29	-0.25	-5.53	-4.16	37.23
1	5	31	-0.78	-0.28	-0.32	-11.97	-2.10	42.79
1	5	32	-0.78	-0.24	-0.37	-19.47	1.71	49.11
1	5	33	-0.77	-0.25	-0.42	-26.03	0.03	53.29
1	5	34	-0.71	-0.31	-0.44	-20.78	0.96	59.23
1	5	35	-0.70	-0.29	-0.46	-20.09	4.28	62.48
1	5	36	-0.66	-0.27	-0.37	-19.09	2.28	64.79
1	5	37	-0.61	-0.23	-0.39	-27.40	1.90	84.54
1	5	38	-0.61	-0.20	-0.54	-41.78	2.34	93.98
1	5	39	-0.57	-0.17	-0.47	-39.78	1.09	102.36
1	5	40	-0.51	-0.03	-0.51	-36.15	-1.79	132.61
1	5	41	-0.56	-0.02	-0.86	-45.90	2.21	139.61
1	5	42	-0.46	-0.14	-0.86	-53.72	13.53	123.98
1	5	43	-0.42	-0.20	-0.78	-33.03	10.71	132.54
1	5	44	-0.34	-0.12	-0.77	-15.97	1.90	146.92
1	5	45	-0.41	0.04	-1.10	-16.28	-6.79	141.29
1	5	46	-0.37	-0.04	-1.21	-45.15	-8.41	105.36
1	5	47	-0.31	-0.10	-1.13	-52.53	12.15	70.36
1	5	48	-0.30	-0.06	-1.01	-35.03	-0.10	48.48
1	5	49	-0.24	-0.06	-0.93	-23.90	-8.35	82.17
1	6	0	-0.01	0.01	-1.00	-0.22	-0.54	-0.14
1	6	1	-0.02	0.01	-1.00	-0.15	-4.60	-0.08
1	6	2	-0.03	0.01	-1.00	-0.34	-12.10	0.23
1	6	3	-0.05	0.04	-1.10	-14.03	-18.47	2.29
1	6	4	-0.06	-0.01	-1.54	-28.03	-15.85	-13.46
1	6	5	-0.05	0.03	-1.77	-31.40	9.21	-72.33
1	6	6	0.06	-0.09	-1.53	-13.84	6.65	-124.14
1	6	7	0.03	-0.03	-1.33	64.41	4.40	-114.71
1	6	8	-0.07	0.06	-1.33	82.16	5.71	-108.96
1	6	9	-0.07	0.01	-1.25	45.28	6.53	-118.89
1	6	10	-0.11	-0.06	-1.29	29.03	9.84	-120.96
1	6	11	-0.17	-0.03	-1.32	45.53	7.59	-132.83
1	6	12	-0.15	-0.02	-1.14	40.10	10.53	-150.33
1	6	13	-0.21	0.06	-1.07	37.22	6.09	-135.64
1	6	14	-0.26	0.03	-1.02	39.35	3.09	-156.96
1	6	15	-0.29	-0.05	-0.96	30.10	5.65	-173.64
1	6	16	-0.33	-0.05	-0.85	22.72	-0.47	-178.21
1	6	17	-0.32	-0.07	-0.62	14.60	-5.47	-168.83
1	6	18	-0.48	0.00	-0.80	48.60	-18.91	-155.27
1	6	19	-0.52	0.05	-0.82	34.97	-19.04	-174.27
1	6	20	-0.52	-0.03	-0.70	21.60	-25.16	-189.96
1	6	21	-0.52	-0.20	-0.54	31.28	-15.85	-177.33
1	6	22	-0.65	-0.06	-0.43	46.41	-20.66	-156.64
1	6	23	-0.65	-0.10	-0.23	35.35	-32.35	-143.33
1	6	24	-0.69	-0.18	-0.25	35.03	-31.22	-122.08
1	6	25	-0.74	-0.20	-0.21	17.41	-35.66	-121.52
1	6	26	-0.64	-0.41	0.17	24.85	-25.79	-99.83
1	6	27	-0.72	-0.31	0.19	52.28	-15.79	-46.21
1	6	28	-0.75	-0.30	0.18	27.72	-15.97	-23.08
1	6	29	-0.74	-0.34	0.25	-1.53	-10.60	-2.89
1	6	30	-0.74	-0.30	0.19	-12.84	-7.16	19.29
1	6	31	-0.73	-0.34	0.13	-21.34	-2.91	27.54
1	6	32	-0.72	-0.34	0.13	-18.28	1.03	43.11
1	6	33	-0.75	-0.30	0.01	-21.59	2.46	62.79
1	6	34	-0.79	-0.25	-0.13	-33.59	8.28	76.98
1	6	35	-0.79	-0.25	-0.27	-45.22	9.28	86.42
1	6	36	-0.76	-0.24	-0.27	-62.28	12.96	86.42
1	6	37	-0.70	-0.21	-0.24	-71.28	17.09	98.67
1	6	38	-0.65	-0.17	-0.31	-60.09	16.96	123.67
1	6	39	-0.68	-0.10	-0.60	-52.09	8.84	143.61
1	6	40	-0.65	-0.15	-0.74	-44.78	0.53	131.79
1	6	41	-0.54	-0.25	-0.58	-34.40	7.46	124.29
1	6	42	-0.46	-0.16	-0.49	-4.40	2.09	153.48
1	6	43	-0.52	0.01	-0.84	-8.97	0.90	176.73
1	6	44	-0.51	0.01	-1.04	-52.72	-2.10	152.92
1	6	45	-0.47	-0.09	-1.13	-77.03	6.84	123.23
1	6	46	-0.38	-0.16	-1.08	-45.28	9.09	105.54
1	6	47	-0.36	-0.09	-0.99	-20.28	14.90	103.04
1	6	48	-0.37	-0.05	-0.93	-11.09	17.09	88.11
1	6	49	-0.27	0.05	-0.82	-8.15	3.53	127.29
1	7	0	-0.01	0.00	-1.00	-0.09	0.34	-0.02
1	7	1	-0.00	-0.00	-1.00	-0.03	-0.85	-0.08
1	7	2	-0.00	0.01	-1.00	-0.09	-0.72	-0.08
1	7	3	-0.01	0.01	-1.00	-0.09	-1.10	-0.21
1	7	4	-0.02	0.01	-1.02	-1.72	-9.16	0.54
1	7	5	-0.03	0.06	-1.29	48.91	-21.41	12.86
1	7	6	-0.07	-0.04	-1.59	63.72	-18.04	-25.14
1	7	7	0.01	-0.05	-1.49	-23.09	12.09	-95.14
1	7	8	0.02	-0.08	-1.41	14.85	21.03	-103.08
1	7	9	-0.01	-0.12	-1.32	49.03	21.03	-115.64
1	7	10	-0.08	-0.07	-1.32	57.16	15.15	-118.89
1	7	11	-0.11	-0.05	-1.32	35.60	16.71	-142.27
1	7	12	-0.13	-0.00	-1.17	24.53	16.34	-150.64
1	7	13	-0.22	-0.01	-1.22	25.28	7.53	-144.46
1	7	14	-0.24	-0.06	-1.20	17.47	-5.60	-152.02
1	7	15	-0.23	-0.12	-1.06	26.03	1.15	-162.89
1	7	16	-0.32	-0.06	-1.03	33.10	-0.41	-164.21
1	7	17	-0.32	-0.09	-0.85	27.78	-3.72	-170.08
1	7	18	-0.40	-0.03	-0.82	24.60	-4.04	-155.21
1	7	19	-0.50	-0.01	-1.02	25.28	-9.04	-158.08
1	7	20	-0.51	-0.03	-0.98	35.97	-19.10	-179.52
1	7	21	-0.48	-0.14	-0.67	49.60	-29.47	-189.39
1	7	22	-0.51	-0.19	-0.48	61.16	-21.66	-148.77
1	7	23	-0.65	-0.09	-0.66	58.66	-17.72	-151.64
1	7	24	-0.62	-0.17	-0.46	29.97	-17.54	-160.64
1	7	25	-0.64	-0.16	-0.29	39.53	-28.22	-141.21
1	7	26	-0.64	-0.27	-0.13	40.78	-32.41	-128.52
1	7	27	-0.65	-0.27	-0.07	54.03	-26.60	-102.46
1	7	28	-0.66	-0.31	0.03	39.22	-24.10	-90.52
1	7	29	-0.67	-0.35	0.19	33.22	-18.91	-63.08
1	7	30	-0.70	-0.37	0.21	26.03	-11.72	-33.02
1	7	31	-0.75	-0.37	0.17	15.85	-4.29	-9.52
1	7	32	-0.78	-0.35	0.13	3.16	-2.79	3.92
1	7	33	-0.77	-0.39	0.06	-1.22	-2.41	20.11
1	7	34	-0.79	-0.36	0.06	-5.22	-0.85	27.61
1	7	35	-0.79	-0.37	0.06	-5.53	2.53	46.17
1	7	36	-0.82	-0.33	-0.09	-9.47	3.59	59.98
1	7	37	-0.86	-0.28	-0.32	-26.40	4.21	60.17
1	7	38	-0.84	-0.31	-0.32	-34.53	6.78	47.54
1	7	39	-0.81	-0.33	-0.23	-29.09	7.34	48.67
1	7	40	-0.77	-0.32	-0.16	-42.97	7.40	58.36
1	7	41	-0.71	-0.32	-0.14	-47.47	7.65	74.79
1	7	42	-0.65	-0.29	-0.11	-54.65	6.40	93.17
1	7	43	-0.60	-0.27	-0.12	-63.97	0.71	116.86
1	7	44	-0.57	-0.22	-0.46	-48.34	-3.04	148.04
1	7	45	-0.58	-0.22	-0.72	-52.15	4.09	138.61
1	7	46	-0.54	-0.18	-0.54	-53.53	26.53	123.42
1	7	47	-0.51	-0.10	-0.47	-45.78	19.90	149.98
1	7	48	-0.43	-0.09	-0.58	-45.47	10.34	177.48
1	7	49	-0.43	-0.05	-0.92	-35.09	-10.85	197.98
1	8	0	-0.04	0.05	-1.09	-29.22	-13.97	-0.52
1	8	1	-0.06	0.06	-1.45	-17.97	-12.54	-12.96
1	8	2	-0.05	0.01	-1.56	3.47	-3.22	-68.08
1	8	3	0.02	-0.02	-1.42	25.53	0.34	-95.27
1	8	4	0.01	-0.09	-1.38	63.41	6.21	-96.89
1	8	5	-0.07	-0.02	-1.39	75.03	11.40	-103.89
1	8	6	-0.10	-0.08	-1.41	57.60	14.65	-125.96
1	8	7	-0.10	-0.10	-1.36	43.28	17.34	-149.96
1	8	8	-0.14	-0.05	-1.31	43.28	15.40	-160.02
1	8	9	-0.18	-0.00	-1.25	48.03	11.59	-165.83
1	8	10	-0.23	-0.01	-1.12	50.35	5.34	-162.83
1	8	11	-0.28	-0.00	-1.00	54.22	8.84	-176.83
1	8	12	-0.31	0.02	-0.85	55.10	1.53	-176.21
1	8	13	-0.38	-0.06	-0.86	59.53	-8.41	-177.14
1	8	14	-0.37	-0.13	-0.65	48.03	-5.47	-174.96
1	8	15	-0.48	-0.06	-0.67	45.28	-10.97	-158.77
1	8	16	-0.49	-0.11	-0.56	53.85	-22.91	-158.14
1	8	17	-0.55	-0.12	-0.56	47.53	-10.04	-139.89
1	8	18	-0.60	-0.16	-0.51	28.78	-8.41	-140.58
1	8	19	-0.61	-0.22	-0.41	28.60	-11.72	-124.64
1	8	20	-0.67	-0.22	-0.41	38.53	-20.85	-111.64
1	8	21	-0.70	-0.26	-0.39	28.41	-21.22	-115.14
1	8	22	-0.68	-0.31	-0.21	34.28	-19.91	-108.46
1	8	23	-0.79	-0.21	-0.22	43.03	-26.47	-85.89
1	8	24	-0.79	-0.29	-0.24	27.22	-31.97	-83.33
1	8	25	-0.76	-0.40	-0.14	18.03	-23.54	-78.27
1	8	26	-0.76	-0.40	-0.03	23.03	-15.66	-64.39
1	8	27	-0.78	-0.35	0.08	26.85	-15.60	-41.08
1	8	28	-0.78	-0.38	0.19	13.35	-12.54	-23.46
1	8	29	-0.77	-0.36	0.22	2.47	-12.10	7.36
1	8	30	-0.74	-0.38	0.10	-7.28	-11.54	31.36
1	8	31	-0.72	-0.43	0.01	-12.97	-5.54	34.23
1	8	32	-0.71	-0.47	-0.00	-7.34	1.46	32.11
1	8	33	-0.72	-0.46	0.01	-13.72	12.09	38.92
1	8	34	-0.79	-0.37	-0.09	-26.84	15.09	52.42
1	8	35	-0.82	-0.32	-0.17	-39.40	13.65	63.42
1	8	36	-0.80	-0.32	-0.18	-47.40	9.78	74.67
1	8	37	-0.75	-0.30	-0.09	-55.15	2.21	95.36
1	8	38	-0.66	-0.26	-0.18	-64.84	-1.22	119.54
1	8	39	-0.66	-0.23	-0.48	-77.34	0.40	128.92
1	8	40	-0.63	-0.25	-0.58	-67.03	7.15	123.73
1	8	41	-0.63	-0.23	-0.64	-47.09	14.40	122.11
1	8	42	-0.61	-0.21	-0.58	-41.47	15.40	114.61
1	8	43	-0.54	-0.16	-0.49	-38.90	12.71	127.48
1	8	44	-0.53	-0.10	-0.63	-41.90	8.15	150.79
1	8	45	-0.54	-0.09	-0.99	-30.59	0.09	158.36
1	8	46	-0.55	-0.09	-1.09	-44.59	3.40	131.92
1	8	47	-0.48	-0.14	-0.97	-48.15	6.71	114.29
1	8	48	-0.42	-0.12	-0.95	-34.90	15.09	116.36
1	8	49	-0.41	-0.12	-1.09	-30.22	13.78	115.79
1	9	0	-0.00	-0.01	-1.00	-0.15	0.40	-0.21
1	9	1	0.01	0.01	-1.00	-0.28	-0.29	-0.27
1	9	2	-0.00	-0.00	-1.00	-0.22	-0.72	-0.08
1	9	3	-0.00	0.00	-1.00	-0.09	-0.60	0.42
1	9	4	-0.00	-0.00	-1.00	0.03	-0.04	0.79
1	9	5	-0.01	-0.01	-1.00	-0.40	0.34	-1.02
1	9	6	0.00	0.01	-1.00	-0.34	-0.72	-1.21
1	9	7	-0.00	0.00	-1.00	-0.22	0.15	-0.02
1	9	8	-0.01	-0.00	-1.00	-0.28	1.40	-0.39
1	9	9	-0.01	-0.01	-1.00	-0.09	0.96	0.36
1	9	10	-0.00	0.00	-1.00	-0.09	-0.72	0.11
1	9	11	-0.02	-0.02	-1.02	-0.84	-4.41	2.11
1	9	12	-0.06	-0.04	-1.38	20.72	-17.85	3.73
1	9	13	-0.04	-0.00	-1.59	26.91	-1.85	-49.33
1	9	14	-0.00	0.05	-1.40	-1.22	10.59	-86.64
1	9	15	-0.05	-0.06	-1.53	33.35	2.09	-90.58
1	9	16	-0.02	-0.07	-1.64	61.28	4.53	-115.96
1	9	17	-0.05	0.01	-1.64	62.53	12.09	-143.77
1	9	18	-0.11	0.02	-1.72	58.35	4.78	-180.52
1	9	19	-0.08	-0.01	-1.59	58.60	2.21	-216.08
1	9	20	-0.12	-0.01	-1.26	50.41	-5.47	-229.96
1	9	21	-0.17	-0.01	-0.96	36.10	-25.85	-213.02
1	9	22	-0.24	-0.06	-0.83	40.41	-37.47	-223.58
1	9	23	-0.24	-0.06	-0.46	55.16	-38.47	-211.21
1	9	24	-0.34	-0.06	-0.47	60.60	-21.97	-179.08
1	9	25	-0.44	-0.11	-0.55	45.85	-15.60	-172.89
1	9	26	-0.42	-0.21	-0.45	47.03	-8.85	-168.58
1	9	27	-0.48	-0.17	-0.38	48.03	-6.16	-155.89
1	9	28	-0.56	-0.23	-0.33	35.35	-8.54	-145.08
1	9	29	-0.60	-0.23	-0.31	42.85	-14.79	-125.33
1	9	30	-0.61	-0.36	-0.20	38.78	-11.29	-111.71
1	9	31	-0.62	-0.38	0.02	35.60	3.65	-79.58
1	9	32	-0.73	-0.34	-0.06	12.78	1.34	-70.02
1	9	33	-0.74	-0.31	-0.06	14.78	-2.04	-61.14
1	9	34	-0.80	-0.27	-0.17	6.03	-6.04	-57.58
1	9	35	-0.73	-0.34	0.10	4.91	-3.29	-49.33
1	9	36	-0.75	-0.31	0.24	28.22	-3.72	-4.39
1	9	37	-0.80	-0.31	0.14	13.28	-4.66	33.04
1	9	38	-0.77	-0.37	0.09	-8.34	-5.22	63.73
1	9	39	-0.78	-0.31	-0.17	-16.40	-4.54	86.42
1	9	40	-0.78	-0.33	-0.31	-28.22	-1.10	79.54
1	9	41	-0.75	-0.36	-0.35	-37.90	4.09	69.92
1	9	42	-0.73	-0.36	-0.30	-34.97	8.78	65.11
1	9	43	-0.68	-0.35	-0.15	-35.59	12.84	79.29
1	9	44	-0.63	-0.30	-0.01	-38.72	8.34	115.86
1	9	45	-0.52	-0.18	-0.01	-59.72	-1.22	165.54
1	9	46	-0.53	-0.10	-0.66	-73.84	-1.60	191.79
1	9	47	-0.51	-0.22	-0.89	-65.28	3.34	167.79
1	9	48	-0.46	-0.18	-0.74	-37.59	30.46	158.54
1	9	49	-0.41	-0.12	-0.51	-22.03	21.21	175.86
1	10	0	-0.02	0.00	-1.03	-5.34	-13.22	-8.08
1	10	1	-0.02	0.03	-1.06	0.85	-15.85	-12.46
1	10	2	-0.04	0.03	-1.19	23.60	-18.41	-8.46
1	10	3	-0.04	-0.02	-1.23	4.03	-14.10	-28.71
1	10	4	-0.04	-0.00	-1.20	15.16	-10.35	-44.83
1	10	5	-0.03	-0.04	-1.22	27.03	-4.60	-50.33
1	10	6	-0.03	-0.06	-1.23	33.66	1.84	-57.64
1	10	7	-0.07	-0.10	-1.30	30.41	4.96	-68.71
1	10	8	-0.06	-0.10	-1.29	32.22	7.84	-89.33
1	10	9	-0.11	-0.05	-1.37	37.41	21.53	-97.33
1	10	10	-0.15	-0.08	-1.48	37.22	19.90	-122.77
1	10	11	-0.14	-0.08	-1.37	38.10	13.84	-146.14
1	10	12	-0.22	-0.01	-1.33	33.10	9.53	-162.39
1	10	13	-0.22	-0.09	-1.12	40.41	0.15	-173.46
1	10	14	-0.29	-0.06	-1.08	46.41	0.09	-175.46
1	10	15	-0.32	-0.04	-0.99	43.47	-2.72	-187.46
1	10	16	-0.40	0.01	-0.93	31.66	5.21	-187.46
1	10	17	-0.41	-0.05	-0.79	24.41	-7.91	-186.08
1	10	18	-0.44	-0.14	-0.71	41.60	-11.60	-175.08
1	10	19	-0.51	-0.11	-0.65	57.35	-20.60	-172.46
1	10	20	-0.58	-0.08	-0.68	48.91	-17.91	-168.83
1	10	21	-0.61	-0.08	-0.56	41.03	-28.91	-172.33
1	10	22	-0.61	-0.17	-0.42	35.28	-24.35	-155.83
1	10	23	-0.60	-0.29	-0.21	43.16	-25.29	-134.96
1	10	24	-0.65	-0.28	-0.20	57.66	-18.41	-108.08
1	10	25	-0.69	-0.30	-0.16	52.28	-22.47	-102.21
1	10	26	-0.69	-0.32	-0.00	27.72	-15.85	-84.77
1	10	27	-0.71	-0.38	0.02	3.60	-11.16	-68.64
1	10	28	-0.71	-0.38	0.10	8.72	-7.72	-46.39
1	10	29	-0.74	-0.33	0.15	10.66	-4.22	-19.83
1	10	30	-0.77	-0.33	0.10	4.85	-6.35	4.86
1	10	31	-0.75	-0.37	0.09	-1.53	-6.60	19.29
1	10	32	-0.74	-0.37	0.05	-11.40	0.15	34.79
1	10	33	-0.75	-0.36	-0.01	-18.28	5.90	42.29
1	10	34	-0.79	-0.30	-0.13	-23.34	12.09	52.98
1	10	35	-0.85	-0.25	-0.28	-29.78	11.59	55.98
1	10	36	-0.85	-0.27	-0.32	-33.72	8.59	55.92
1	10	37	-0.80	-0.28	-0.24	-32.65	5.59	62.98
1	10	38	-0.75	-0.31	-0.25	-35.97	4.53	76.23
1	10	39	-0.70	-0.33	-0.25	-43.03	3.78	89.11
1	10	40	-0.69	-0.25	-0.41	-46.72	6.53	108.79
1	10	41	-0.71	-0.27	-0.66	-63.65	11.28	95.48
1	10	42	-0.62	-0.33	-0.52	-57.34	23.71	85.67
1	10	43	-0.56	-0.28	-0.27	-42.59	28.03	109.86
1	10	44	-0.46	-0.16	-0.19	-37.47	18.71	165.48
1	10	45	-0.43	0.03	-0.57	-40.59	11.28	207.92
1	10	46	-0.49	0.05	-1.04	-49.59	19.28	214.29
1	10	47	-0.47	-0.11	-1.19	-35.90	19.90	194.67
1	10	48	-0.39	-0.18	-0.96	-13.28	27.96	167.86
1	10	49	-0.26	-0.13	-0.67	-9.22	15.90	177.29
1	11	0	0.00	-0.00	-1.00	-0.40	0.15	-1.46
1	11	1	-0.01	-0.01	-1.00	-0.22	-0.60	-0.14
1	11	2	-0.01	-0.01	-1.00	0.16	-3.35	1.54
1	11	3	-0.00	0.00	-1.00	-0.03	-5.97	0.29
1	11	4	-0.01	0.01	-1.00	0.28	-12.04	1.36
